5.255.253.146 - - [11/Sep/2020:09:09:20 +0000] "GET /ru/support/techsupport/support-listprod.php?category=3033 HTTP/1.0" 200 8366 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
207.46.13.151 - - [11/Sep/2020:09:09:52 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.151 - - [11/Sep/2020:09:09:52 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.151 - - [11/Sep/2020:09:09:52 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.151 - - [11/Sep/2020:09:09:52 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.151 - - [11/Sep/2020:09:09:53 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
54.217.243.74 - - [11/Sep/2020:09:09:54 +0000] "GET / HTTP/1.0" 200 14051 "-" "BitrixCloud Monitoring/1.0"
54.36.148.192 - - [11/Sep/2020:09:09:57 +0000] "GET /ua/catalog/headphones/cd_blonde.htm HTTP/1.0" 200 11850 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
31.8.88.9 - - [11/Sep/2020:09:10:04 +0000] "GET / HTTP/1.0" 302 - "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
31.8.88.9 - - [11/Sep/2020:09:10:04 +0000] "GET /ru HTTP/1.0" 301 306 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
31.8.88.9 - - [11/Sep/2020:09:10:04 +0000] "GET /ru/ HTTP/1.0" 200 7855 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
178.154.200.173 - - [11/Sep/2020:09:10:05 +0000] "GET /ru/search/?q=sven+848&where=&how=d HTTP/1.0" 200 7743 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
54.36.148.170 - - [11/Sep/2020:09:10:05 +0000] "GET /ru/press/news/?set_filter=Y&arrFilter_DATE_ACTIVE_FROM_1=01.01.2017&arrFilter_DATE_ACTIVE_FROM_2=31.12.2017&YEAR=2017&PAGEN_1=3 HTTP/1.0" 200 18823 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
185.191.171.10 - - [11/Sep/2020:09:10:06 +0000] "GET /fi/catalog/headphones/gd-1500.htm HTTP/1.0" 200 10157 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
31.8.88.9 - - [11/Sep/2020:09:10:07 +0000] "GET /bitrix/tools/captcha.php?captcha_code=0e87987213d6685d7c445024e3a11a48 HTTP/1.0" 200 2805 "http://www.sven.fi/ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
207.46.13.151 - - [11/Sep/2020:09:10:08 +0000] "GET /en/catalog/headsets/ap-b580mv.htm HTTP/1.0" 200 10511 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
37.214.29.172 - - [11/Sep/2020:09:10:08 +0000] "GET /ru/catalog/gaming_headphone/ap-g999mv.htm HTTP/1.0" 200 15123 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
66.249.64.151 - - [11/Sep/2020:09:10:11 +0000] "GET /ua/catalog/controllers/gc-w800.htm HTTP/1.0" 200 12392 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
77.89.241.98 - - [11/Sep/2020:09:10:11 +0000] "GET /ru/catalog/headphones_pc/ap-675mv.htm HTTP/1.0" 200 11747 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
77.89.241.98 - - [11/Sep/2020:09:10:12 +0000] "GET /bitrix/tools/captcha.php?captcha_code=0c84c1225d8de75fbb1f44e29df544eb HTTP/1.0" 200 2605 "http://www.sven.fi/ru/catalog/headphones_pc/ap-675mv.htm" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
37.214.29.172 - - [11/Sep/2020:09:10:14 +0000] "GET /bitrix/tools/captcha.php?captcha_code=06eb51e22e3ac1b37384529ffe7b6bdf HTTP/1.0" 200 2627 "http://www.sven.fi/ru/catalog/gaming_headphone/ap-g999mv.htm" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
185.191.171.7 - - [11/Sep/2020:09:10:14 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
185.191.171.3 - - [11/Sep/2020:09:10:15 +0000] "GET /fi/catalog/multimedia_2.0/312.htm HTTP/1.0" 200 10941 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
23.23.142.128 - - [11/Sep/2020:09:10:17 +0000] "GET / HTTP/1.0" 200 14051 "-" "BitrixCloud Monitoring/1.0"
192.36.53.165 - - [11/Sep/2020:09:10:17 +0000] "GET /robots.txt HTTP/1.0" 200 902 "http://sven.fi/robots.txt" "Go-http-client/1.1"
192.71.103.173 - - [11/Sep/2020:09:10:18 +0000] "GET /ru/sitemap_index.xml HTTP/1.0" 200 362 "-" "Go-http-client/1.1"
192.36.52.37 - - [11/Sep/2020:09:10:18 +0000] "GET /humans.txt HTTP/1.0" 302 - "http://sven.fi/humans.txt" "Go-http-client/1.1"
192.71.126.175 - - [11/Sep/2020:09:10:18 +0000] "GET /?show=y HTTP/1.0" 200 4553 "http://www.sven.fi/humans.txt" "Go-http-client/1.1"
192.71.30.89 - - [11/Sep/2020:09:10:18 +0000] "GET /ads.txt HTTP/1.0" 302 - "http://sven.fi/ads.txt" "Go-http-client/1.1"
192.36.53.165 - - [11/Sep/2020:09:10:18 +0000] "GET /?show=y HTTP/1.0" 200 4553 "http://www.sven.fi/ads.txt" "Go-http-client/1.1"
185.191.171.11 - - [11/Sep/2020:09:10:18 +0000] "GET /ru/press/publications/?PAGEN_1=31 HTTP/1.0" 200 11849 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
192.36.70.176 - - [11/Sep/2020:09:10:18 +0000] "GET / HTTP/1.0" 200 4537 "http://sven.fi/" "Go-http-client/1.1"
77.35.15.230 - - [11/Sep/2020:09:10:18 +0000] "GET /gr/catalog/mouse/rx-905g.htm HTTP/1.0" 200 10811 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15"
77.35.15.230 - - [11/Sep/2020:09:10:19 +0000] "GET /bitrix/tools/captcha.php?captcha_code=05534c5cf3e5a80d43673a15b6bbe47b HTTP/1.0" 200 2704 "http://www.sven.fi/gr/catalog/mouse/rx-905g.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15"
216.18.204.206 - - [11/Sep/2020:09:10:23 +0000] "GET /lt/catalog/portable_radio.htm HTTP/1.0" 200 9164 "https://sven.fi/" "Mozilla/5.0 (compatible; Adsbot/3.1)"
94.190.57.41 - - [11/Sep/2020:09:10:26 +0000] "GET /ru/catalog/multimedia_2.0/ma-332.htm HTTP/1.0" 200 12741 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 YaBrowser/20.8.2.95 Yowser/2.5 Safari/537.36"
93.170.97.54 - - [11/Sep/2020:09:10:26 +0000] "GET /ru/catalog/headsets/ap-b770mv.htm HTTP/1.0" 200 24860 "-" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
185.191.171.3 - - [11/Sep/2020:09:10:28 +0000] "GET /ua/catalog/ups/pro_plus_1000va.htm HTTP/1.0" 200 13159 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
94.190.57.41 - - [11/Sep/2020:09:10:29 +0000] "GET /bitrix/tools/captcha.php?captcha_code=01d8c89b3d2edfd46c5be2939b8b7f7e HTTP/1.0" 200 2706 "http://www.sven.fi/ru/catalog/multimedia_2.0/ma-332.htm" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 YaBrowser/20.8.2.95 Yowser/2.5 Safari/537.36"
31.8.88.9 - - [11/Sep/2020:09:10:31 +0000] "GET /ru/catalog/gaming_headphone/ap-g988mv.htm HTTP/1.0" 200 13860 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
31.8.88.9 - - [11/Sep/2020:09:10:34 +0000] "GET /bitrix/tools/captcha.php?captcha_code=089d9ce60d3e6d65390aa559b4555fce HTTP/1.0" 200 2792 "http://www.sven.fi/ru/catalog/gaming_headphone/ap-g988mv.htm" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36 OPR/70.0.3728.178 (Edition Yx 05)"
54.36.148.171 - - [11/Sep/2020:09:10:35 +0000] "GET /ua/support/techsupport/support-listprod.php?category=2500 HTTP/1.0" 200 8807 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
195.94.251.169 - - [11/Sep/2020:09:10:35 +0000] "GET /bitrix/tools/public_session.php?sessid=e1964d04f348218d7aab75ad8c13efe0&interval=0&k=1be1a4a64f652ea3cc2592d8648d2da0 HTTP/1.0" 200 2 "http://www.sven.fi/bitrix/admin/iblock_element_admin.php?IBLOCK_ID=18&type=content_ru&lang=ru&find_section_section=-1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
35.202.2.1 - - [11/Sep/2020:09:10:40 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "ltx71 - (http://ltx71.com/)"
178.154.200.173 - - [11/Sep/2020:09:10:40 +0000] "GET /ru/catalog/ups/pro_plus_1000va.htm?sphrase_id=232043 HTTP/1.0" 200 13850 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
185.191.171.11 - - [11/Sep/2020:09:10:43 +0000] "GET /ua/press/publications/?YEAR=2012&arrFilter_DATE_ACTIVE_FROM_1=01.01.2012&arrFilter_DATE_ACTIVE_FROM_2=31.12.2012&set_filter=Y HTTP/1.0" 200 15879 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
185.191.171.11 - - [11/Sep/2020:09:10:44 +0000] "GET /gr/catalog/active_acoustics/ht-435r.htm HTTP/1.0" 200 10685 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2201/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2202/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2210/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2228/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2227/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-2237/ HTTP/1.0" 404 4811 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
176.60.213.23 - - [11/Sep/2020:09:10:44 +0000] "GET /ru/catalog/multimedia_2.0/mc-20.htm HTTP/1.0" 200 15229 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60002/ HTTP/1.0" 404 4810 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60004/ HTTP/1.0" 404 4813 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60003/ HTTP/1.0" 404 4813 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60012/ HTTP/1.0" 404 4813 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
17.58.99.233 - - [11/Sep/2020:09:10:45 +0000] "GET /robots.txt HTTP/1.0" 200 902 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60011L/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60013/ HTTP/1.0" 404 4813 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:44 +0000] "GET /upload/iblock_photos/electrical/se-60011/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60016/ HTTP/1.0" 404 4811 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60016L/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60014-b/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60019/ HTTP/1.0" 404 4813 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60018/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60020/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60021P/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60023/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
17.58.97.8 - - [11/Sep/2020:09:10:45 +0000] "GET /fi/catalog/filter/rn-15.htm HTTP/1.0" 200 10303 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
93.170.97.54 - - [11/Sep/2020:09:10:45 +0000] "GET /upload/iblock_photos/electrical/se-60031m/ HTTP/1.0" 404 4812 "http://www.sven.fi/ru/catalog/headsets/ap-b770mv.htm" "Mozilla/5.0 (Linux; U; Android 9; uk-ua; Redmi 8 Build/PKQ1.190319.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.0-gn"
